doc_id,topic_0,topic_2,topic_13,topic_10,topic_5,topic_7,topic_1,topic_4,topic_6,topic_9
39791,0.0,0.0,0.2654912769794464,0.0,0.0,0.0,0.2216433733701706,0.06378281116485596,0.14731478691101074,0.24797561764717102
39790,0.0,0.4586425721645355,0.0,0.0,0.0,0.04135850444436073,0.0,0.10837895423173904,0.0,0.22445759177207947
39788,0.0,0.0,0.0,0.0,0.0,0.34633076190948486,0.0,0.0,0.25217685103416443,0.18482908606529236
39787,0.0,0.502358078956604,0.08982699364423752,0.0,0.0,0.0,0.0346219502389431,0.0,0.0,0.3603220283985138
39785,0.0,0.0,0.2235197126865387,0.0,0.05501231178641319,0.0,0.23072931170463562,0.0,0.0,0.0
39783,0.0,0.0,0.7498753666877747,0.0,0.0,0.0,0.0,0.04400190711021423,0.08585997670888901,0.0
39781,0.0,0.0,0.5724936723709106,0.0,0.02774008736014366,0.0,0.0,0.0,0.016495391726493835,0.23064002394676208
39780,0.13900607824325562,0.7427937984466553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39779,0.0,0.0,0.14306209981441498,0.0,0.25291749835014343,0.11070586740970612,0.0,0.0,0.0,0.4118049740791321
39777,0.0,0.05902884528040886,0.0,0.0,0.0,0.06488034874200821,0.19123485684394836,0.047909416258335114,0.0,0.0
39776,0.27248817682266235,0.2074994295835495,0.0,0.0,0.0,0.0,0.04483402520418167,0.0,0.0,0.15207746624946594
39775,0.0,0.0,0.48406803607940674,0.0,0.0,0.0,0.0,0.18460537493228912,0.13305768370628357,0.11592696607112885
39774,0.0,0.8677956461906433,0.0,0.0,0.0,0.0,0.0,0.0,0.10511889308691025,0.0
39772,0.7005782127380371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39770,0.0,0.0,0.4217941462993622,0.0126933129504323,0.0,0.0,0.013082887977361679,0.12465822696685791,0.163814514875412,0.19019797444343567
39766,0.0,0.0,0.06022804230451584,0.0,0.0,0.012532627210021019,0.023852156475186348,0.18339179456233978,0.15736570954322815,0.45094630122184753
39765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8838014006614685,0.0
39762,0.04501999169588089,0.7881704568862915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11558491736650467
39761,0.0,0.0,0.0,0.0,0.0,0.11004217714071274,0.07311053574085236,0.22120565176010132,0.0,0.0
39760,0.0,0.0,0.3518275022506714,0.0,0.0,0.020314045250415802,0.0,0.0,0.0,0.0
39759,0.0,0.0,0.1529882550239563,0.0,0.03539823368191719,0.0,0.0,0.36462339758872986,0.0,0.1888236403465271
39758,0.5404061675071716,0.11062540858983994,0.0,0.016773948445916176,0.01747656613588333,0.0,0.0,0.024702347815036774,0.0,0.07935142517089844
39757,0.0,0.0,0.4922797977924347,0.0,0.0,0.0,0.0,0.23930735886096954,0.16224105656147003,0.07248449325561523
39756,0.0,0.18926633894443512,0.0,0.1801820993423462,0.0,0.0,0.0,0.0,0.2300843596458435,0.35730496048927307
39755,0.0,0.22838148474693298,0.684918224811554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39754,0.024930963292717934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39753,0.17359000444412231,0.34607866406440735,0.0,0.0,0.0,0.0,0.24147874116897583,0.0,0.0,0.0
39752,0.0,0.0,0.0,0.0,0.0,0.0,0.12539874017238617,0.7214862704277039,0.0,0.1109989807009697
39751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8235363364219666,0.0,0.0
39750,0.5691624879837036,0.049943048506975174,0.0,0.0,0.0,0.11283934861421585,0.0,0.0,0.0,0.0
39749,0.0,0.0,0.9154365658760071,0.0,0.0,0.0,0.0,0.04685313254594803,0.0,0.0
39748,0.0,0.02445323020219803,0.42632704973220825,0.0,0.0,0.0,0.0,0.0,0.1513642966747284,0.2322409600019455
39747,0.0,0.045603372156620026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8010066151618958
39746,0.0,0.0,0.0,0.0,0.2024415135383606,0.0,0.059986867010593414,0.08888183534145355,0.0,0.2008601576089859
39745,0.1466350257396698,0.7274725437164307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8468759655952454,0.0,0.0716550424695015
39743,0.0,0.5411498546600342,0.0,0.0,0.0,0.0,0.058057937771081924,0.0,0.0,0.0
39742,0.0,0.0,0.9221084117889404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39741,0.13454990088939667,0.6056762933731079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11393286287784576
39740,0.11352676153182983,0.0,0.3345578610897064,0.0,0.0,0.0,0.0,0.08654855936765671,0.13918060064315796,0.3085464835166931
39739,0.0,0.0,0.39413148164749146,0.0,0.0,0.0,0.0,0.0,0.12216994911432266,0.42487478256225586
39736,0.573372483253479,0.0,0.0,0.0,0.014245166443288326,0.08729835599660873,0.0,0.0,0.07352045923471451,0.11018477380275726
39735,0.0,0.3584744334220886,0.1476162075996399,0.0,0.0,0.0,0.07549800723791122,0.0,0.0,0.0
39734,0.09150297194719315,0.0,0.0,0.0,0.0,0.11457473784685135,0.019930072128772736,0.0,0.04593862220644951,0.18610122799873352
39732,0.2691378891468048,0.0,0.43583932518959045,0.0,0.0,0.04967902600765228,0.0,0.1120234876871109,0.0,0.0
39731,0.0,0.0,0.0,0.0,0.21783781051635742,0.0,0.0,0.7202505469322205,0.0,0.0
39730,0.0,0.0,0.0,0.0,0.0,0.0,0.09907029569149017,0.1022137776017189,0.0,0.0
39729,0.4670373797416687,0.1885237693786621,0.0,0.0,0.0,0.0,0.31059637665748596,0.02201193757355213,0.0,0.0
39728,0.1077825278043747,0.0547354482114315,0.0,0.045790065079927444,0.0,0.0,0.0,0.046876538544893265,0.4355347454547882,0.080788254737854
39727,0.2417333573102951,0.5347943902015686,0.0,0.0,0.0,0.017674796283245087,0.0,0.0,0.1535792499780655,0.0
39726,0.09775090217590332,0.34782350063323975,0.0,0.0,0.0,0.09314843267202377,0.0,0.0,0.02712789550423622,0.0
39724,0.0,0.0,0.06129832565784454,0.0,0.0,0.0,0.03374013677239418,0.19799093902111053,0.18419700860977173,0.3841390609741211
39723,0.5757636427879333,0.2784520983695984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13287287950515747
39722,0.5707786679267883,0.3410966098308563,0.02116498537361622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39721,0.013334715738892555,0.0133347287774086,0.013334720395505428,0.013334703631699085,0.013334703631699085,0.013334709219634533,0.22600612044334412,0.013334708288311958,0.013334723189473152,0.013334712944924831
39720,0.0,0.0,0.0,0.0,0.0,0.12042903155088425,0.0,0.0,0.8217433094978333,0.0
39719,0.0,0.18220530450344086,0.0,0.0,0.0,0.0,0.0,0.0,0.7455570697784424,0.0
39717,0.3495509624481201,0.12519225478172302,0.0,0.0,0.17308899760246277,0.09503374993801117,0.0,0.0,0.03567936643958092,0.061666134744882584
39715,0.0,0.0,0.0,0.0,0.0827583372592926,0.11925123631954193,0.0,0.04797251150012016,0.0,0.32248103618621826
39713,0.0,0.0,0.0,0.0,0.08182529360055923,0.13516771793365479,0.0,0.0,0.6445534825325012,0.0
39712,0.05700317770242691,0.0,0.05002593994140625,0.0,0.0,0.14346641302108765,0.19098904728889465,0.1508093625307083,0.04459443315863609,0.2699664533138275
39710,0.0,0.0,0.0,0.028748875483870506,0.0,0.03690974414348602,0.0,0.0,0.4151822030544281,0.30272945761680603
39709,0.0,0.1658882200717926,0.0,0.0,0.15301933884620667,0.0,0.0,0.0,0.15238013863563538,0.0
39707,0.0,0.4523320198059082,0.10494677722454071,0.0,0.1570061892271042,0.0,0.0,0.0,0.0,0.22926966845989227
39706,0.0,0.0,0.6117706894874573,0.0,0.0,0.0,0.0,0.0,0.043176889419555664,0.32104331254959106
39704,0.0,0.0677148848772049,0.0,0.0,0.0,0.0,0.3959467113018036,0.0,0.046340834349393845,0.45893529057502747
39703,0.0,0.18214373290538788,0.0,0.0,0.0,0.1430247277021408,0.18522164225578308,0.0,0.0,0.08050677180290222
39701,0.18910372257232666,0.0,0.0,0.0,0.03428416699171066,0.11332544684410095,0.0,0.0,0.12520970404148102,0.2570767402648926
39700,0.1891135722398758,0.0,0.0,0.0,0.034284211695194244,0.11332391202449799,0.0,0.0,0.12520842254161835,0.25707119703292847
39699,0.0,0.0,0.0,0.06070524826645851,0.0,0.0,0.0,0.0,0.019168751314282417,0.09025386720895767
39698,0.1682673543691635,0.06701063364744186,0.01924833096563816,0.0,0.0,0.0,0.0,0.0,0.0753442645072937,0.3935534656047821
39697,0.8230494856834412,0.0,0.0,0.0,0.0,0.15412460267543793,0.0,0.0,0.0,0.0
39696,0.0,0.05265169218182564,0.6331168413162231,0.0,0.0,0.0,0.23952051997184753,0.0,0.0,0.0
39694,0.449062705039978,0.36237698793411255,0.0,0.0,0.0,0.0975983515381813,0.0,0.0,0.0,0.0
39693,0.7328954339027405,0.20548246800899506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39692,0.0,0.029809653759002686,0.9111528992652893,0.02050202712416649,0.0,0.0,0.0,0.024373091757297516,0.0,0.0
39691,0.0,0.0,0.1807907074689865,0.0,0.0,0.06514639407396317,0.0,0.12355190515518188,0.4766232967376709,0.0
39689,0.0,0.8603489995002747,0.0,0.0,0.10193128138780594,0.0,0.0,0.0,0.0,0.0
39686,0.0,0.0,0.3596749007701874,0.0,0.0,0.0,0.0,0.04705377295613289,0.43780890107154846,0.1301674097776413
39684,0.0,0.0,0.7018460631370544,0.0,0.0,0.0,0.0,0.27337315678596497,0.0,0.0
39682,0.5687622427940369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31829455494880676
39681,0.13988395035266876,0.05005155876278877,0.0,0.0,0.0,0.0,0.0,0.03634699434041977,0.35585641860961914,0.3148595988750458
39680,0.2050626575946808,0.0,0.0,0.0,0.0,0.03989540413022041,0.19564323127269745,0.0,0.0,0.161142498254776
39678,0.0,0.0,0.3400193154811859,0.0,0.0,0.0,0.0,0.337015300989151,0.0,0.2909530699253082
39677,0.13454514741897583,0.3587627708911896,0.0,0.0,0.0,0.17650845646858215,0.0,0.02855701558291912,0.0,0.0
39676,0.0,0.5743130445480347,0.045617349445819855,0.0,0.0,0.12280678749084473,0.05199427902698517,0.0,0.0,0.025006648153066635
39675,0.0,0.0,0.0,0.0,0.09229867160320282,0.26583123207092285,0.0,0.0,0.30995306372642517,0.0
39674,0.4991897642612457,0.1848016381263733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04161253198981285
39672,0.11745353043079376,0.024573827162384987,0.032928790897130966,0.0,0.0,0.011375442147254944,0.0,0.22729305922985077,0.01825002208352089,0.0
39671,0.0,0.0,0.23110395669937134,0.0,0.0,0.0,0.04410407692193985,0.11777958273887634,0.5554714798927307,0.0
39670,0.47163164615631104,0.0,0.20681627094745636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39668,0.0,0.0,0.5172501802444458,0.0,0.023765750229358673,0.0,0.0,0.06732618063688278,0.0,0.04863470047712326
39667,0.0,0.0,0.2352573573589325,0.0,0.03407961502671242,0.0,0.0,0.1501721292734146,0.15843428671360016,0.3113340437412262
39665,0.0,0.0,0.12982337176799774,0.0,0.04841248691082001,0.042962443083524704,0.0,0.0,0.11027038097381592,0.32117483019828796
39662,0.04063963145017624,0.062482696026563644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11104991286993027
39661,0.12110070139169693,0.15804407000541687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08622194081544876
39660,0.8182851076126099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39659,0.0,0.13013111054897308,0.0,0.04312892630696297,0.03081538714468479,0.0,0.0,0.16686950623989105,0.0,0.387361079454422
39658,0.31439346075057983,0.0,0.0,0.0449996255338192,0.0,0.0,0.0,0.0,0.04502244293689728,0.06202125549316406
39656,0.20640824735164642,0.0,0.040316443890333176,0.0,0.0,0.0,0.0,0.0,0.45165371894836426,0.28279751539230347
39655,0.03639333322644234,0.052644290030002594,0.15383300185203552,0.0,0.0,0.0,0.0,0.12256968766450882,0.45990198850631714,0.13237909972667694
39654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39653,0.1919582486152649,0.34052774310112,0.0,0.0,0.11988148093223572,0.0,0.0,0.0,0.0,0.19497589766979218
39652,0.0,0.0,0.23945064842700958,0.03449368104338646,0.0,0.0,0.0,0.1519223153591156,0.0,0.22795727849006653
39651,0.0,0.6349372267723083,0.016643768176436424,0.011818012222647667,0.014831440523266792,0.0,0.05974540859460831,0.0,0.08059558272361755,0.14411674439907074
39650,0.7826014161109924,0.0,0.0,0.0,0.02823515608906746,0.0,0.0,0.11824837327003479,0.0,0.0
39649,0.0222234595566988,0.02222341112792492,0.022223392501473427,0.022223390638828278,0.022223390638828278,0.022223390638828278,0.02222340740263462,0.022223390638828278,0.022223390638828278,0.022223390638828278
39648,0.0,0.0,0.0,0.0,0.0,0.10748665779829025,0.0,0.7661324739456177,0.08634805679321289,0.0
39647,0.025868544355034828,0.0,0.11427886039018631,0.0,0.04181104898452759,0.0,0.0,0.0559532605111599,0.20466886460781097,0.46820515394210815
39646,0.13273242115974426,0.0,0.06539876013994217,0.0,0.0,0.0,0.07953374832868576,0.0,0.6337490081787109,0.0
39642,0.5057772994041443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1617927998304367,0.0
39641,0.16392658650875092,0.0,0.0,0.0,0.014951043762266636,0.06377418339252472,0.09472741186618805,0.11252778023481369,0.0,0.26811322569847107
39640,0.02110377699136734,0.0,0.5965653657913208,0.0,0.0,0.0,0.01304887980222702,0.2649099826812744,0.0,0.0
39639,0.3188970685005188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19707079231739044
39638,0.0,0.02351582795381546,0.0,0.0,0.017305545508861542,0.0,0.18803922832012177,0.0,0.08842793107032776,0.545342206954956
39637,0.29622170329093933,0.15494944155216217,0.0,0.0,0.0,0.21515652537345886,0.08452268689870834,0.03883225843310356,0.0,0.0
39636,0.0,0.0,0.0,0.0,0.0,0.122864730656147,0.0,0.5198986530303955,0.06667005270719528,0.21475456655025482
39635,0.026133401319384575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43346428871154785
39633,0.2707844376564026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09989222884178162,0.2975638806819916
39632,0.0668422281742096,0.0,0.0,0.0,0.03004433959722519,0.0,0.0,0.0,0.5106936693191528,0.15753932297229767
39631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21447721123695374,0.03771524131298065,0.244440957903862
39630,0.0444108285009861,0.01766820251941681,0.24757017195224762,0.0,0.0,0.0,0.0,0.08428414165973663,0.07978518307209015,0.38158488273620605
39629,0.0,0.183086559176445,0.0,0.0,0.0,0.10786394774913788,0.0,0.0,0.05894729122519493,0.5468448400497437
39628,0.4533233344554901,0.3352179527282715,0.0,0.0,0.0,0.0,0.0,0.0,0.09639940410852432,0.0
39627,0.17313940823078156,0.6117219924926758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12915268540382385
39626,0.8665457367897034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39625,0.2574119567871094,0.35111668705940247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3361259400844574
39624,0.0,0.6446803212165833,0.0,0.0,0.0,0.048131246119737625,0.0,0.0,0.0,0.0
39623,0.0,0.8584811687469482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39621,0.0,0.0,0.6266745328903198,0.05286144092679024,0.0,0.0,0.0,0.12379494309425354,0.0,0.18401999771595
39619,0.0,0.1908251792192459,0.2490118145942688,0.0,0.0,0.0,0.22996948659420013,0.0,0.12646469473838806,0.07023591548204422
39618,0.4096934497356415,0.3688722550868988,0.0,0.026513025164604187,0.0,0.033925894647836685,0.0,0.0,0.058082420378923416,0.0
39617,0.06299528479576111,0.21015258133411407,0.0,0.0,0.0,0.0,0.06301002204418182,0.0,0.0,0.33175262808799744
39616,0.0,0.0,0.0,0.0,0.17230677604675293,0.0,0.0,0.40691226720809937,0.15439581871032715,0.21748049557209015
39615,0.0,0.0,0.0,0.0,0.3460800349712372,0.0,0.0,0.0,0.0,0.0
39614,0.22364899516105652,0.0,0.0,0.0,0.0,0.0,0.014504620805382729,0.0,0.0,0.19869767129421234
39613,0.0,0.4636117219924927,0.0,0.014852479100227356,0.0,0.0,0.0,0.0,0.06364665925502777,0.20558485388755798
39610,0.2910912036895752,0.0,0.0,0.0,0.0,0.1194000095129013,0.0,0.0,0.5424401164054871,0.0
39609,0.0,0.6229247450828552,0.06626685708761215,0.0,0.055022232234478,0.0,0.0,0.0,0.0,0.0
39607,0.0,0.0,0.0,0.0,0.0,0.0,0.13169078528881073,0.0,0.0,0.06635099649429321
39606,0.20036199688911438,0.027012469246983528,0.0,0.0,0.0,0.3275725245475769,0.0,0.04518600180745125,0.06528425216674805,0.0
39605,0.16978535056114197,0.0,0.0,0.0,0.0,0.0,0.1915188580751419,0.1955978274345398,0.0,0.0
39602,0.0,0.7102929949760437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39601,0.0,0.24404707551002502,0.0,0.017441410571336746,0.023208854719996452,0.07266556471586227,0.0,0.0,0.0,0.6317004561424255
39600,0.39501455426216125,0.0,0.0,0.0,0.0,0.07499852776527405,0.0,0.0,0.0,0.0
39599,0.0,0.0,0.2557077407836914,0.0,0.0,0.1350812315940857,0.0,0.2865314781665802,0.0,0.0
39598,0.0,0.0,0.04879580810666084,0.0,0.0,0.0867757797241211,0.021983463317155838,0.0,0.0,0.0
39597,0.041264086961746216,0.30677396059036255,0.0,0.0,0.0,0.0,0.023070933297276497,0.0,0.0,0.4254172444343567
39596,0.08796990662813187,0.0,0.7586671710014343,0.02459838055074215,0.0,0.0,0.0,0.08463277667760849,0.0,0.0
39591,0.0,0.0,0.0,0.0,0.0,0.11807043105363846,0.0,0.0,0.5733447074890137,0.12257268279790878
39588,0.6191461086273193,0.12042812258005142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1873961091041565
39587,0.30948448181152344,0.4267086088657379,0.016552302986383438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39586,0.0,0.8746601343154907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39585,0.12143278121948242,0.20089411735534668,0.04968373477458954,0.010800776071846485,0.03439851477742195,0.03464515134692192,0.06826488673686981,0.0,0.0,0.0
39584,0.0,0.0,0.0,0.0,0.0,0.25810757279396057,0.0,0.0,0.5806017518043518,0.0
39583,0.0,0.0,0.0,0.0,0.0,0.24852585792541504,0.0,0.0,0.5926867127418518,0.0
39582,0.0,0.0,0.0,0.0,0.0,0.42866453528404236,0.0,0.0,0.360807329416275,0.0
39581,0.0,0.0,0.0,0.0,0.0,0.2932489812374115,0.0,0.0,0.6400775909423828,0.0
39580,0.0,0.0,0.0,0.0,0.0,0.3056008815765381,0.0,0.0,0.5011195540428162,0.0
39579,0.0,0.0,0.0,0.0,0.0,0.21500058472156525,0.0,0.0,0.6983164548873901,0.0
39578,0.0,0.07266537100076675,0.1099502295255661,0.02535930462181568,0.0,0.0,0.0,0.0,0.5093165636062622,0.24087093770503998
39576,0.0,0.1410961151123047,0.08608037233352661,0.0,0.0,0.0,0.14591364562511444,0.03504806011915207,0.04387717694044113,0.09944266825914383
39574,0.7119837999343872,0.0,0.0,0.05436202511191368,0.0,0.0,0.0,0.0,0.2125977873802185,0.0
39572,0.011111856438219547,0.011111833155155182,0.011111829429864883,0.011111819185316563,0.011111819185316563,0.011111820116639137,0.011111820116639137,0.011111819185316563,0.011111829429864883,0.011111829429864883
39570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.729475736618042,0.07317312061786652
39569,0.0,0.5542192459106445,0.0,0.0,0.0,0.08710382133722305,0.0,0.0,0.0,0.2538353204727173
39568,0.11124622076749802,0.18850280344486237,0.0,0.0,0.0,0.0,0.0,0.0,0.08553828299045563,0.0
39567,0.7241048812866211,0.24493783712387085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39566,0.0,0.0,0.531754732131958,0.0,0.0,0.040854670107364655,0.0,0.11473998427391052,0.2843009829521179,0.0
39565,0.0,0.0,0.38845235109329224,0.0,0.0,0.0,0.27222001552581787,0.0,0.09931487590074539,0.09722121059894562
39564,0.0,0.28925204277038574,0.0,0.0,0.06272552907466888,0.048346325755119324,0.0,0.15725849568843842,0.02528860978782177,0.3153117299079895
39562,0.10005273669958115,0.24928255379199982,0.0,0.0,0.0,0.0,0.12695729732513428,0.03993912413716316,0.1148030236363411,0.0
39561,0.7309316992759705,0.03505128249526024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2162315547466278
39560,0.0,0.0,0.686232328414917,0.0,0.0,0.0,0.0,0.0,0.1988242119550705,0.0
39558,0.45932814478874207,0.0,0.0,0.012963248416781425,0.03749965503811836,0.0,0.0,0.0,0.061458706855773926,0.2442580610513687
39557,0.38947391510009766,0.45679566264152527,0.0,0.0,0.0,0.0,0.0,0.0,0.12515386939048767,0.0
39556,0.16770866513252258,0.29726317524909973,0.024371907114982605,0.0,0.0,0.0,0.0,0.0842883363366127,0.029207371175289154,0.22109785676002502
39554,0.6480563879013062,0.0,0.12922917306423187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39553,0.0,0.0,0.35822704434394836,0.08896690607070923,0.0,0.0,0.0,0.2622665464878082,0.0,0.17254707217216492
39551,0.16371729969978333,0.0,0.2610704302787781,0.0,0.0,0.0,0.0,0.18165996670722961,0.0,0.0
39550,0.0,0.43647801876068115,0.0,0.0,0.03340864181518555,0.09312689304351807,0.0,0.2467711865901947,0.04146247357130051,0.13055753707885742
39549,0.7151103019714355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39548,0.0,0.0,0.0,0.0,0.0,0.14102046191692352,0.0,0.0,0.7867516279220581,0.0
39547,0.0,0.02306900918483734,0.19740347564220428,0.0,0.0,0.1406320482492447,0.039867106825113297,0.0,0.0,0.18998895585536957
39546,0.0,0.039380621165037155,0.6453984379768372,0.0,0.0,0.0,0.0,0.025232907384634018,0.0190828125923872,0.03836004436016083
39545,0.4090316593647003,0.05152061954140663,0.0,0.0,0.0,0.0,0.02615678869187832,0.0,0.036183714866638184,0.13538165390491486
39544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061846062541007996,0.5212872624397278,0.2477443963289261
39543,0.09805335104465485,0.6779335737228394,0.0,0.0,0.0,0.024899031966924667,0.0,0.0,0.0,0.0
39542,0.26201629638671875,0.46944713592529297,0.0,0.0,0.02853311412036419,0.0,0.0,0.0,0.0,0.22777889668941498
39541,0.0,0.0,0.0,0.0,0.15817305445671082,0.0,0.30728378891944885,0.0,0.0,0.0
39540,0.385122150182724,0.0,0.2790839970111847,0.0,0.0,0.2690980136394501,0.0,0.0,0.0,0.0
39538,0.3811858296394348,0.28654980659484863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14847777783870697
39537,0.057064250111579895,0.533603847026825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32646241784095764
39536,0.0,0.0,0.0,0.0,0.13967417180538177,0.21722719073295593,0.0,0.0,0.0,0.26061275601387024
39535,0.10959705710411072,0.8336427211761475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0367521308362484
39534,0.044909894466400146,0.21134252846240997,0.0,0.0,0.04050246626138687,0.04727156087756157,0.0,0.0,0.0,0.14464309811592102
39533,0.0,0.0,0.4336703419685364,0.0,0.0,0.0,0.0,0.0,0.06823084503412247,0.46080878376960754
39532,0.6919354200363159,0.10685861110687256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39530,0.6537582278251648,0.29524779319763184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39529,0.20662914216518402,0.18979251384735107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07129660248756409
39528,0.683871328830719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07682204991579056
39527,0.5994564890861511,0.0,0.0,0.0,0.0,0.03509516268968582,0.0,0.0,0.15580160915851593,0.19368836283683777
39525,0.0,0.0,0.12234577536582947,0.0,0.0,0.0,0.0,0.7156234979629517,0.1300140917301178,0.0
39524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5567766427993774,0.1318730264902115,0.0
39522,0.8738972544670105,0.0,0.039732493460178375,0.0,0.0,0.0,0.0,0.03744124248623848,0.0,0.0
39521,0.0,0.09224527329206467,0.0,0.0,0.0,0.0,0.07419279962778091,0.07681266218423843,0.0,0.7330614328384399
39520,0.0,0.0,0.0,0.0,0.0,0.16402171552181244,0.0,0.605107307434082,0.0,0.0
39519,0.0,0.0,0.3398931622505188,0.0,0.0,0.0,0.0,0.0,0.6105417013168335,0.030033590272068977
39517,0.2069796621799469,0.0,0.0,0.0,0.04922190681099892,0.17038564383983612,0.0,0.04286361113190651,0.0,0.448952853679657
39516,0.07119929790496826,0.0,0.014075921848416328,0.0,0.014389594085514545,0.02088802494108677,0.0,0.0,0.03800065070390701,0.08650816231966019
39514,0.0,0.0,0.508317232131958,0.015070576220750809,0.0,0.0,0.0,0.0,0.012410776689648628,0.32751357555389404
39513,0.0,0.0,0.5083142518997192,0.01507055014371872,0.0,0.0,0.0,0.0,0.012410452589392662,0.32751673460006714
39512,0.0,0.18754346668720245,0.0,0.05076132342219353,0.0,0.0,0.0,0.0,0.0,0.0
39511,0.0,0.01397310197353363,0.010425755754113197,0.0,0.017553525045514107,0.0,0.2668849527835846,0.0,0.01873095892369747,0.304680734872818
39510,0.29377833008766174,0.3988618552684784,0.0,0.0,0.03020918183028698,0.0,0.0,0.0,0.0,0.14547193050384521
39509,0.0,0.6236092448234558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19318202137947083
39508,0.0,0.0,0.5944474339485168,0.0,0.0,0.0,0.0,0.3545439839363098,0.0,0.0
39507,0.0,0.0,0.0,0.0,0.0,0.0,0.10417158901691437,0.0,0.8169848322868347,0.0
39506,0.6328729391098022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39505,0.0,0.0,0.41350656747817993,0.0,0.0,0.0,0.0,0.27090978622436523,0.2879839241504669,0.0
39503,0.0,0.0,0.0,0.0,0.0,0.0,0.08788800984621048,0.1795683205127716,0.6709596514701843,0.0
39502,0.0,0.0,0.0,0.0,0.0,0.0,0.087884321808815,0.1794927716255188,0.6710388660430908,0.0
39501,0.0,0.0,0.0,0.0,0.0,0.0,0.08788670599460602,0.17954255640506744,0.6709867119789124,0.0
39500,0.06092015281319618,0.682694673538208,0.0,0.0,0.060980796813964844,0.0,0.0,0.0,0.0,0.0
39499,0.7720174193382263,0.10701919347047806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39496,0.0,0.0,0.0,0.03231435269117355,0.11863711476325989,0.0,0.0,0.0,0.7622132897377014,0.0
39493,0.0,0.0,0.0,0.04620586708188057,0.0,0.14243987202644348,0.0,0.0,0.0812855139374733,0.11860653758049011
39492,0.3092384934425354,0.3115119934082031,0.0,0.0,0.0,0.051696568727493286,0.0,0.025677425786852837,0.0,0.0
39491,0.0,0.0,0.73062664270401,0.0,0.0,0.0,0.0,0.09540116041898727,0.11659124493598938,0.0
39490,0.0,0.0,0.10215993225574493,0.0,0.0,0.0,0.07072354853153229,0.1878049373626709,0.3591858148574829,0.1360299289226532
